,openmlid,learner,metric
3558,40668,SVC_rbf,0.4166666666666667
3559,40668,SVC_sigmoid,0.25
3560,40668,sklearn.ensemble.ExtraTreesClassifier,0.125
3561,40668,sklearn.ensemble.GradientBoostingClassifier,0.5416666666666666
3562,40668,sklearn.ensemble.RandomForestClassifier,0.20833333333333334
3563,40668,sklearn.linear_model.LogisticRegression,0.20833333333333334
3564,40668,sklearn.linear_model.PassiveAggressiveClassifier,0.75
3565,40668,sklearn.linear_model.Perceptron,0.8333333333333334
3566,40668,sklearn.linear_model.RidgeClassifier,0.2916666666666667
3567,40668,sklearn.linear_model.SGDClassifier,0.7083333333333334
3568,40668,sklearn.naive_bayes.BernoulliNB,0.5833333333333334
3569,40668,sklearn.naive_bayes.MultinomialNB,0.4166666666666667
3570,40668,sklearn.neighbors.KNeighborsClassifier,0.5416666666666666
3571,40668,sklearn.neural_network.MLPClassifier,0.20833333333333334
3572,40668,sklearn.tree.DecisionTreeClassifier,0.3333333333333333
3573,40668,sklearn.tree.ExtraTreeClassifier,0.4166666666666667
3574,40670,SVC_linear,0.1875
3575,40670,SVC_poly,0.1875
3576,40670,SVC_rbf,0.1875
3577,40670,SVC_sigmoid,0.375
3578,40670,sklearn.ensemble.ExtraTreesClassifier,0.1875
3579,40670,sklearn.ensemble.GradientBoostingClassifier,0.25
3580,40670,sklearn.ensemble.RandomForestClassifier,0.3125
3581,40670,sklearn.linear_model.LogisticRegression,0.3125
3582,40670,sklearn.linear_model.PassiveAggressiveClassifier,0.125
3583,40670,sklearn.linear_model.Perceptron,0.3125
3584,40670,sklearn.linear_model.RidgeClassifier,0.125
3585,40670,sklearn.linear_model.SGDClassifier,0.1875
3586,40670,sklearn.naive_bayes.BernoulliNB,0.1875
3587,40670,sklearn.naive_bayes.MultinomialNB,0.125
3588,40670,sklearn.neighbors.KNeighborsClassifier,0.3125
3589,40670,sklearn.neural_network.MLPClassifier,0.25
3590,40670,sklearn.tree.DecisionTreeClassifier,0.375
3591,40670,sklearn.tree.ExtraTreeClassifier,0.5625
3592,40672,SVC_linear,0.3076923076923077
3593,40672,SVC_poly,0.5384615384615384
3594,40672,SVC_rbf,0.5769230769230769
3595,40672,SVC_sigmoid,0.38461538461538464
3596,40672,sklearn.ensemble.ExtraTreesClassifier,0.46153846153846156
3597,40672,sklearn.ensemble.GradientBoostingClassifier,0.5384615384615384
3598,40672,sklearn.linear_model.LogisticRegression,0.3076923076923077
3599,40672,sklearn.linear_model.PassiveAggressiveClassifier,0.7307692307692307
3600,40672,sklearn.linear_model.Perceptron,0.6923076923076923
3601,40672,sklearn.linear_model.RidgeClassifier,0.4230769230769231
3602,40672,sklearn.linear_model.SGDClassifier,0.8076923076923077
3603,40672,sklearn.naive_bayes.BernoulliNB,0.19230769230769232
3604,40672,sklearn.naive_bayes.MultinomialNB,0.23076923076923078
3605,40672,sklearn.neighbors.KNeighborsClassifier,0.6153846153846154
3606,40672,sklearn.neural_network.MLPClassifier,0.34615384615384615
3607,40672,sklearn.tree.DecisionTreeClassifier,0.38461538461538464
3608,40672,sklearn.tree.ExtraTreeClassifier,0.5
3609,40677,SVC_linear,0.0625
3610,40677,SVC_poly,0.375
3611,40677,SVC_rbf,0.3125
3612,40677,SVC_sigmoid,0.3125
3613,40677,sklearn.ensemble.ExtraTreesClassifier,0.25
3614,40677,sklearn.ensemble.GradientBoostingClassifier,0.1875
3615,40677,sklearn.ensemble.RandomForestClassifier,0.25
3616,40677,sklearn.linear_model.LogisticRegression,0.25
3617,40677,sklearn.linear_model.PassiveAggressiveClassifier,0.3125
3618,40677,sklearn.linear_model.Perceptron,0.25
3619,40677,sklearn.linear_model.RidgeClassifier,0.25
3620,40677,sklearn.linear_model.SGDClassifier,0.375
3621,40677,sklearn.naive_bayes.BernoulliNB,0.3125
3622,40677,sklearn.naive_bayes.MultinomialNB,0.125
3623,40677,sklearn.neighbors.KNeighborsClassifier,0.25
3624,40677,sklearn.neural_network.MLPClassifier,0.125
3625,40677,sklearn.tree.DecisionTreeClassifier,0.625
3626,40677,sklearn.tree.ExtraTreeClassifier,0.4375
3627,40685,SVC_linear,0.7083333333333334
3628,40685,SVC_poly,0.5
3629,40685,SVC_rbf,0.6666666666666666
3630,40685,SVC_sigmoid,0.75
3631,40685,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.7916666666666666
3632,40685,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.7083333333333334
3633,40685,sklearn.ensemble.ExtraTreesClassifier,0.25
3634,40685,sklearn.ensemble.GradientBoostingClassifier,0.4166666666666667
3635,40685,sklearn.ensemble.RandomForestClassifier,0.2916666666666667
3636,40685,sklearn.linear_model.LogisticRegression,0.5833333333333334
3637,40685,sklearn.linear_model.PassiveAggressiveClassifier,0.8333333333333334
3638,40685,sklearn.linear_model.Perceptron,0.8333333333333334
3639,40685,sklearn.linear_model.RidgeClassifier,0.4583333333333333
3640,40685,sklearn.linear_model.SGDClassifier,0.9166666666666666
3641,40685,sklearn.naive_bayes.BernoulliNB,0.625
3642,40685,sklearn.neighbors.KNeighborsClassifier,0.08333333333333333
3643,40685,sklearn.neural_network.MLPClassifier,0.4583333333333333
3644,40685,sklearn.tree.DecisionTreeClassifier,0.375
3645,40685,sklearn.tree.ExtraTreeClassifier,0.3333333333333333
3646,40687,SVC_linear,0.5833333333333334
3647,40687,SVC_poly,0.5
3648,40687,SVC_rbf,0.4166666666666667
3649,40687,SVC_sigmoid,0.16666666666666666
3650,40687,sklearn.ensemble.ExtraTreesClassifier,0.5
3651,40687,sklearn.ensemble.GradientBoostingClassifier,0.8333333333333334
3652,40687,sklearn.ensemble.RandomForestClassifier,0.5
3653,40687,sklearn.linear_model.LogisticRegression,0.5
3654,40687,sklearn.linear_model.PassiveAggressiveClassifier,0.6666666666666666
3655,40687,sklearn.linear_model.Perceptron,0.5833333333333334
3656,40687,sklearn.linear_model.RidgeClassifier,0.5833333333333334
3657,40687,sklearn.linear_model.SGDClassifier,0.6666666666666666
3658,40687,sklearn.naive_bayes.BernoulliNB,0.5
3659,40687,sklearn.naive_bayes.MultinomialNB,0.3333333333333333
3660,40687,sklearn.neighbors.KNeighborsClassifier,0.4166666666666667
3661,40687,sklearn.neural_network.MLPClassifier,0.4166666666666667
3662,40687,sklearn.tree.DecisionTreeClassifier,0.5
3663,40687,sklearn.tree.ExtraTreeClassifier,0.5
3664,40701,SVC_linear,0.75
3665,40701,SVC_poly,0.0625
3666,40701,SVC_rbf,0.0625
3667,40701,SVC_sigmoid,0.6875
3668,40701,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.625
3669,40701,sklearn.ensemble.GradientBoostingClassifier,0.375
3670,40701,sklearn.linear_model.LogisticRegression,0.4375
3671,40701,sklearn.linear_model.PassiveAggressiveClassifier,1.0
3672,40701,sklearn.linear_model.Perceptron,0.5625
3673,40701,sklearn.linear_model.SGDClassifier,0.75
3674,40713,SVC_linear,0.6875
3675,40713,SVC_poly,0.8125
3676,40713,SVC_rbf,0.0625
3677,40713,SVC_sigmoid,0.0625
3678,40713,sklearn.ensemble.GradientBoostingClassifier,0.9375
3679,40713,sklearn.linear_model.LogisticRegression,0.25
3680,40713,sklearn.linear_model.PassiveAggressiveClassifier,0.875
3681,40713,sklearn.linear_model.Perceptron,0.875
3682,40713,sklearn.linear_model.SGDClassifier,0.875
3683,40900,SVC_linear,0.7777777777777778
3684,40900,SVC_poly,0.8333333333333334
3685,40900,SVC_rbf,0.5555555555555556
3686,40900,SVC_sigmoid,0.05555555555555555
3687,40900,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.35294117647058826
3688,40900,sklearn.ensemble.GradientBoostingClassifier,0.8333333333333334
3689,40900,sklearn.linear_model.LogisticRegression,0.8333333333333334
3690,40900,sklearn.linear_model.PassiveAggressiveClassifier,0.7222222222222222
3691,40900,sklearn.linear_model.Perceptron,0.8888888888888888
3692,40900,sklearn.linear_model.SGDClassifier,0.9444444444444444
3693,40910,SVC_linear,0.5625
3694,40910,SVC_poly,0.0625
3695,40910,SVC_rbf,0.0625
3696,40910,SVC_sigmoid,0.0625
3697,40910,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.4375
3698,40910,sklearn.ensemble.GradientBoostingClassifier,0.6875
3699,40910,sklearn.linear_model.LogisticRegression,0.5
3700,40910,sklearn.linear_model.PassiveAggressiveClassifier,0.5
3701,40910,sklearn.linear_model.Perceptron,0.5
3702,40910,sklearn.linear_model.SGDClassifier,0.4375
3703,40971,SVC_linear,0.75
3704,40971,SVC_poly,0.5833333333333334
3705,40971,SVC_rbf,0.5833333333333334
3706,40971,SVC_sigmoid,0.5833333333333334
3707,40971,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.3333333333333333
3708,40971,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.0
3709,40971,sklearn.ensemble.ExtraTreesClassifier,0.6666666666666666
3710,40971,sklearn.ensemble.GradientBoostingClassifier,0.5
3711,40971,sklearn.ensemble.RandomForestClassifier,0.5833333333333334
3712,40971,sklearn.linear_model.LogisticRegression,0.5
3713,40971,sklearn.linear_model.PassiveAggressiveClassifier,0.9166666666666666
3714,40971,sklearn.linear_model.Perceptron,0.6666666666666666
3715,40971,sklearn.linear_model.RidgeClassifier,0.5833333333333334
3716,40971,sklearn.linear_model.SGDClassifier,0.75
3717,40971,sklearn.naive_bayes.BernoulliNB,0.5
3718,40971,sklearn.naive_bayes.MultinomialNB,0.5
3719,40971,sklearn.neighbors.KNeighborsClassifier,0.6666666666666666
3720,40971,sklearn.neural_network.MLPClassifier,0.5833333333333334
3721,40971,sklearn.tree.DecisionTreeClassifier,0.6666666666666666
3722,40971,sklearn.tree.ExtraTreeClassifier,0.9166666666666666
3723,40975,SVC_linear,0.42857142857142855
3724,40975,SVC_poly,0.21428571428571427
3725,40975,SVC_rbf,0.21428571428571427
3726,40975,SVC_sigmoid,0.5
3727,40975,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.2857142857142857
3728,40975,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.5
3729,40975,sklearn.ensemble.ExtraTreesClassifier,0.35714285714285715
3730,40975,sklearn.ensemble.GradientBoostingClassifier,0.2857142857142857
3731,40975,sklearn.ensemble.RandomForestClassifier,0.35714285714285715
3732,40975,sklearn.linear_model.LogisticRegression,0.07142857142857142
3733,40975,sklearn.linear_model.PassiveAggressiveClassifier,0.5714285714285714
3734,40975,sklearn.linear_model.Perceptron,0.5
3735,40975,sklearn.linear_model.RidgeClassifier,0.5714285714285714
3736,40975,sklearn.linear_model.SGDClassifier,0.5
3737,40975,sklearn.naive_bayes.BernoulliNB,0.42857142857142855
3738,40975,sklearn.naive_bayes.MultinomialNB,0.42857142857142855
3739,40975,sklearn.neighbors.KNeighborsClassifier,0.35714285714285715
3740,40975,sklearn.neural_network.MLPClassifier,0.2857142857142857
3741,40975,sklearn.tree.DecisionTreeClassifier,0.35714285714285715
3742,40975,sklearn.tree.ExtraTreeClassifier,0.6428571428571429
3743,40978,SVC_linear,0.75
3744,40978,SVC_poly,0.4375
3745,40978,SVC_rbf,0.125
3746,40978,SVC_sigmoid,0.0
3747,40978,sklearn.ensemble.ExtraTreesClassifier,0.375
3748,40978,sklearn.ensemble.GradientBoostingClassifier,0.5625
3749,40978,sklearn.ensemble.RandomForestClassifier,0.4375
3750,40978,sklearn.linear_model.LogisticRegression,0.25
3751,40978,sklearn.linear_model.PassiveAggressiveClassifier,0.875
3752,40978,sklearn.linear_model.Perceptron,0.875
3753,40978,sklearn.linear_model.RidgeClassifier,0.3125
3754,40978,sklearn.linear_model.SGDClassifier,0.8125
3755,40978,sklearn.naive_bayes.BernoulliNB,0.0
3756,40978,sklearn.naive_bayes.MultinomialNB,0.125
3757,40978,sklearn.neighbors.KNeighborsClassifier,0.625
3758,40978,sklearn.neural_network.MLPClassifier,0.5625
3759,40978,sklearn.tree.DecisionTreeClassifier,0.625
3760,40978,sklearn.tree.ExtraTreeClassifier,0.75
3761,40981,SVC_linear,0.75
3762,40981,SVC_poly,0.4166666666666667
3763,40981,SVC_rbf,0.5833333333333334
3764,40981,SVC_sigmoid,0.4166666666666667
3765,40981,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.4166666666666667
3766,40981,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.75
3767,40981,sklearn.ensemble.ExtraTreesClassifier,0.6666666666666666
3768,40981,sklearn.ensemble.GradientBoostingClassifier,0.75
3769,40981,sklearn.ensemble.RandomForestClassifier,0.5833333333333334
3770,40981,sklearn.linear_model.LogisticRegression,0.5
3771,40981,sklearn.linear_model.PassiveAggressiveClassifier,0.5833333333333334
3772,40981,sklearn.linear_model.Perceptron,0.75
3773,40981,sklearn.linear_model.RidgeClassifier,0.75
3774,40981,sklearn.linear_model.SGDClassifier,0.75
3775,40981,sklearn.naive_bayes.BernoulliNB,0.5
3776,40981,sklearn.naive_bayes.MultinomialNB,0.9166666666666666
3777,40981,sklearn.neighbors.KNeighborsClassifier,0.75
3778,40981,sklearn.neural_network.MLPClassifier,0.4166666666666667
3779,40981,sklearn.tree.DecisionTreeClassifier,0.9166666666666666
3780,40981,sklearn.tree.ExtraTreeClassifier,0.75
3781,40982,SVC_linear,0.8571428571428571
3782,40982,SVC_poly,0.35714285714285715
3783,40982,SVC_rbf,0.6428571428571429
3784,40982,SVC_sigmoid,0.6428571428571429
3785,40982,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.21428571428571427
3786,40982,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.5
3787,40982,sklearn.ensemble.ExtraTreesClassifier,0.35714285714285715
3788,40982,sklearn.ensemble.GradientBoostingClassifier,0.2857142857142857
3789,40982,sklearn.ensemble.RandomForestClassifier,0.2857142857142857
3790,40982,sklearn.linear_model.LogisticRegression,0.8571428571428571
3791,40982,sklearn.linear_model.PassiveAggressiveClassifier,0.8571428571428571
3792,40982,sklearn.linear_model.Perceptron,0.8571428571428571
3793,40982,sklearn.linear_model.RidgeClassifier,0.2857142857142857
3794,40982,sklearn.linear_model.SGDClassifier,0.7142857142857143
3795,40982,sklearn.naive_bayes.BernoulliNB,0.7142857142857143
3796,40982,sklearn.neighbors.KNeighborsClassifier,0.8571428571428571
3797,40982,sklearn.neural_network.MLPClassifier,0.7142857142857143
3798,40982,sklearn.tree.DecisionTreeClassifier,0.5714285714285714
3799,40982,sklearn.tree.ExtraTreeClassifier,0.6428571428571429
3800,40983,SVC_linear,0.8125
3801,40983,SVC_poly,0.625
3802,40983,SVC_rbf,0.0
3803,40983,SVC_sigmoid,0.1875
3804,40983,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.375
3805,40983,sklearn.ensemble.GradientBoostingClassifier,0.375
3806,40983,sklearn.linear_model.LogisticRegression,0.6875
3807,40983,sklearn.linear_model.PassiveAggressiveClassifier,1.0
3808,40983,sklearn.linear_model.Perceptron,0.75
3809,40983,sklearn.linear_model.SGDClassifier,0.875
3810,40984,SVC_linear,0.7142857142857143
3811,40984,SVC_poly,0.8571428571428571
3812,40984,SVC_rbf,0.35714285714285715
3813,40984,SVC_sigmoid,0.7142857142857143
3814,40984,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.42857142857142855
3815,40984,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.42857142857142855
3816,40984,sklearn.ensemble.ExtraTreesClassifier,0.14285714285714285
3817,40984,sklearn.ensemble.GradientBoostingClassifier,0.14285714285714285
3818,40984,sklearn.ensemble.RandomForestClassifier,0.14285714285714285
3819,40984,sklearn.linear_model.LogisticRegression,0.2857142857142857
3820,40984,sklearn.linear_model.PassiveAggressiveClassifier,0.7142857142857143
3821,40984,sklearn.linear_model.Perceptron,0.5
3822,40984,sklearn.linear_model.RidgeClassifier,0.35714285714285715
3823,40984,sklearn.linear_model.SGDClassifier,0.5714285714285714
3824,40984,sklearn.naive_bayes.BernoulliNB,0.5
3825,40984,sklearn.neighbors.KNeighborsClassifier,0.14285714285714285
3826,40984,sklearn.neural_network.MLPClassifier,0.2857142857142857
3827,40984,sklearn.tree.DecisionTreeClassifier,0.35714285714285715
3828,40984,sklearn.tree.ExtraTreeClassifier,0.2857142857142857
3829,40994,SVC_linear,1.0
3830,40994,SVC_poly,0.6
3831,40994,SVC_rbf,0.7
3832,40994,SVC_sigmoid,0.6
3833,40994,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.5
3834,40994,sklearn.ensemble.GradientBoostingClassifier,0.7
3835,40994,sklearn.linear_model.LogisticRegression,0.6
3836,40994,sklearn.linear_model.PassiveAggressiveClassifier,0.9
3837,40994,sklearn.linear_model.Perceptron,1.0
3838,40994,sklearn.linear_model.SGDClassifier,0.6
3839,40996,SVC_linear,0.4166666666666667
3840,40996,SVC_poly,0.125
3841,40996,SVC_rbf,0.20833333333333334
3842,40996,SVC_sigmoid,0.7916666666666666
3843,40996,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.041666666666666664
3844,40996,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.36363636363636365
3845,40996,sklearn.ensemble.ExtraTreesClassifier,0.0
3846,40996,sklearn.ensemble.GradientBoostingClassifier,0.2
3847,40996,sklearn.ensemble.RandomForestClassifier,0.041666666666666664
3848,40996,sklearn.linear_model.LogisticRegression,0.16666666666666666
3849,40996,sklearn.linear_model.PassiveAggressiveClassifier,0.4583333333333333
3850,40996,sklearn.linear_model.Perceptron,0.5
3851,40996,sklearn.linear_model.RidgeClassifier,0.16666666666666666
3852,40996,sklearn.linear_model.SGDClassifier,0.5
3853,40996,sklearn.naive_bayes.BernoulliNB,0.3333333333333333
3854,40996,sklearn.naive_bayes.MultinomialNB,0.5
3855,40996,sklearn.neighbors.KNeighborsClassifier,0.041666666666666664
3856,40996,sklearn.neural_network.MLPClassifier,0.125
3857,40996,sklearn.tree.DecisionTreeClassifier,0.041666666666666664
3858,40996,sklearn.tree.ExtraTreeClassifier,0.041666666666666664
3859,41027,SVC_linear,0.4166666666666667
3860,41027,SVC_poly,0.20833333333333334
3861,41027,SVC_rbf,0.16666666666666666
3862,41027,SVC_sigmoid,0.4166666666666667
3863,41027,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.2916666666666667
3864,41027,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.3333333333333333
3865,41027,sklearn.ensemble.ExtraTreesClassifier,0.20833333333333334
3866,41027,sklearn.ensemble.GradientBoostingClassifier,0.20833333333333334
3867,41027,sklearn.ensemble.RandomForestClassifier,0.2916666666666667
3868,41027,sklearn.linear_model.LogisticRegression,0.4583333333333333
3869,41027,sklearn.linear_model.PassiveAggressiveClassifier,0.875
3870,41027,sklearn.linear_model.Perceptron,0.7916666666666666
3871,41027,sklearn.linear_model.RidgeClassifier,0.2916666666666667
3872,41027,sklearn.linear_model.SGDClassifier,0.8333333333333334
3873,41027,sklearn.naive_bayes.BernoulliNB,0.6666666666666666
3874,41027,sklearn.naive_bayes.MultinomialNB,0.625
3875,41027,sklearn.neighbors.KNeighborsClassifier,0.041666666666666664
3876,41027,sklearn.neural_network.MLPClassifier,0.20833333333333334
3877,41027,sklearn.tree.DecisionTreeClassifier,0.2916666666666667
3878,41027,sklearn.tree.ExtraTreeClassifier,0.4583333333333333
3879,41142,SVC_linear,0.7777777777777778
3880,41142,SVC_poly,0.6666666666666666
3881,41142,SVC_rbf,0.4444444444444444
3882,41142,SVC_sigmoid,0.1111111111111111
3883,41142,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.2222222222222222
3884,41142,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.7222222222222222
3885,41142,sklearn.ensemble.ExtraTreesClassifier,0.5555555555555556
3886,41142,sklearn.ensemble.GradientBoostingClassifier,0.5
3887,41142,sklearn.ensemble.RandomForestClassifier,0.4444444444444444
3888,41142,sklearn.linear_model.LogisticRegression,0.5
3889,41142,sklearn.linear_model.PassiveAggressiveClassifier,0.7222222222222222
3890,41142,sklearn.linear_model.Perceptron,0.7777777777777778
3891,41142,sklearn.linear_model.RidgeClassifier,0.5555555555555556
3892,41142,sklearn.linear_model.SGDClassifier,0.7222222222222222
3893,41142,sklearn.naive_bayes.BernoulliNB,0.5
3894,41142,sklearn.naive_bayes.MultinomialNB,0.7777777777777778
3895,41142,sklearn.neighbors.KNeighborsClassifier,0.7777777777777778
3896,41142,sklearn.neural_network.MLPClassifier,0.8333333333333334
3897,41142,sklearn.tree.DecisionTreeClassifier,0.7777777777777778
3898,41142,sklearn.tree.ExtraTreeClassifier,0.8888888888888888
3899,41143,SVC_linear,0.5
3900,41143,SVC_poly,0.5625
3901,41143,SVC_rbf,0.5
3902,41143,SVC_sigmoid,0.5
3903,41143,sklearn.ensemble.ExtraTreesClassifier,0.8125
3904,41143,sklearn.ensemble.GradientBoostingClassifier,0.5
3905,41143,sklearn.ensemble.RandomForestClassifier,0.8125
3906,41143,sklearn.linear_model.LogisticRegression,0.6875
3907,41143,sklearn.linear_model.PassiveAggressiveClassifier,0.6875
3908,41143,sklearn.linear_model.Perceptron,0.5625
3909,41143,sklearn.linear_model.RidgeClassifier,0.5
3910,41143,sklearn.linear_model.SGDClassifier,0.75
3911,41143,sklearn.naive_bayes.BernoulliNB,0.6875
3912,41143,sklearn.naive_bayes.MultinomialNB,0.625
3913,41143,sklearn.neighbors.KNeighborsClassifier,0.625
3914,41143,sklearn.neural_network.MLPClassifier,0.6875
3915,41143,sklearn.tree.DecisionTreeClassifier,0.875
3916,41143,sklearn.tree.ExtraTreeClassifier,0.625
3917,41144,SVC_linear,0.8125
3918,41144,SVC_poly,0.5625
3919,41144,SVC_rbf,0.4375
3920,41144,SVC_sigmoid,0.375
3921,41144,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.875
3922,41144,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.875
3923,41144,sklearn.ensemble.ExtraTreesClassifier,0.5
3924,41144,sklearn.ensemble.GradientBoostingClassifier,0.6875
3925,41144,sklearn.ensemble.RandomForestClassifier,0.5625
3926,41144,sklearn.linear_model.LogisticRegression,0.5625
3927,41144,sklearn.linear_model.PassiveAggressiveClassifier,0.8125
3928,41144,sklearn.linear_model.Perceptron,0.875
3929,41144,sklearn.linear_model.RidgeClassifier,0.75
3930,41144,sklearn.linear_model.SGDClassifier,0.8125
3931,41144,sklearn.naive_bayes.BernoulliNB,0.4375
3932,41144,sklearn.naive_bayes.MultinomialNB,0.875
3933,41144,sklearn.neighbors.KNeighborsClassifier,0.25
3934,41144,sklearn.neural_network.MLPClassifier,0.8125
3935,41144,sklearn.tree.DecisionTreeClassifier,0.625
3936,41144,sklearn.tree.ExtraTreeClassifier,0.75
3937,41145,SVC_linear,0.7222222222222222
3938,41145,SVC_poly,0.5555555555555556
3939,41145,SVC_rbf,0.3888888888888889
3940,41145,SVC_sigmoid,0.3888888888888889
3941,41145,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.2777777777777778
3942,41145,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.5555555555555556
3943,41145,sklearn.ensemble.ExtraTreesClassifier,0.6666666666666666
3944,41145,sklearn.ensemble.GradientBoostingClassifier,0.4444444444444444
3945,41145,sklearn.ensemble.RandomForestClassifier,0.5
3946,41145,sklearn.linear_model.LogisticRegression,0.3333333333333333
3947,41145,sklearn.linear_model.PassiveAggressiveClassifier,0.9444444444444444
3948,41145,sklearn.linear_model.Perceptron,0.7222222222222222
3949,41145,sklearn.linear_model.RidgeClassifier,0.2222222222222222
3950,41145,sklearn.linear_model.SGDClassifier,0.9444444444444444
3951,41145,sklearn.naive_bayes.BernoulliNB,0.6666666666666666
3952,41145,sklearn.neighbors.KNeighborsClassifier,0.7777777777777778
3953,41145,sklearn.neural_network.MLPClassifier,1.0
3954,41145,sklearn.tree.DecisionTreeClassifier,0.7777777777777778
3955,41145,sklearn.tree.ExtraTreeClassifier,0.7777777777777778
3956,41146,SVC_linear,0.7777777777777778
3957,41146,SVC_poly,0.2777777777777778
3958,41146,SVC_rbf,0.2222222222222222
3959,41146,SVC_sigmoid,0.6111111111111112
3960,41146,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.3333333333333333
3961,41146,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.2222222222222222
3962,41146,sklearn.ensemble.ExtraTreesClassifier,0.3333333333333333
3963,41146,sklearn.ensemble.GradientBoostingClassifier,0.5555555555555556
3964,41146,sklearn.ensemble.RandomForestClassifier,0.5
3965,41146,sklearn.linear_model.LogisticRegression,0.3333333333333333
3966,41146,sklearn.linear_model.PassiveAggressiveClassifier,0.8333333333333334
3967,41146,sklearn.linear_model.Perceptron,0.7222222222222222
3968,41146,sklearn.linear_model.RidgeClassifier,0.2222222222222222
3969,41146,sklearn.linear_model.SGDClassifier,0.8888888888888888
3970,41146,sklearn.naive_bayes.BernoulliNB,0.8333333333333334
3971,41146,sklearn.neighbors.KNeighborsClassifier,0.3333333333333333
3972,41146,sklearn.neural_network.MLPClassifier,0.5
3973,41146,sklearn.tree.DecisionTreeClassifier,0.6666666666666666
3974,41146,sklearn.tree.ExtraTreeClassifier,0.6111111111111112
3975,41150,SVC_linear,0.7307692307692307
3976,41150,SVC_poly,0.6923076923076923
3977,41150,SVC_rbf,0.5384615384615384
3978,41150,SVC_sigmoid,0.8846153846153846
3979,41150,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.4230769230769231
3980,41150,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.46153846153846156
3981,41150,sklearn.ensemble.ExtraTreesClassifier,0.15384615384615385
3982,41150,sklearn.ensemble.GradientBoostingClassifier,0.15384615384615385
3983,41150,sklearn.ensemble.RandomForestClassifier,0.038461538461538464
3984,41150,sklearn.linear_model.LogisticRegression,0.6153846153846154
3985,41150,sklearn.linear_model.PassiveAggressiveClassifier,0.9615384615384616
3986,41150,sklearn.linear_model.Perceptron,0.8076923076923077
3987,41150,sklearn.linear_model.RidgeClassifier,0.3076923076923077
3988,41150,sklearn.linear_model.SGDClassifier,0.8461538461538461
3989,41150,sklearn.naive_bayes.BernoulliNB,0.6538461538461539
3990,41150,sklearn.neighbors.KNeighborsClassifier,0.46153846153846156
3991,41150,sklearn.neural_network.MLPClassifier,0.7692307692307693
3992,41150,sklearn.tree.DecisionTreeClassifier,0.3076923076923077
3993,41150,sklearn.tree.ExtraTreeClassifier,0.46153846153846156
3994,41156,SVC_linear,0.875
3995,41156,SVC_poly,0.5
3996,41156,SVC_rbf,0.625
3997,41156,SVC_sigmoid,0.375
3998,41156,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.25
3999,41156,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.4375
4000,41156,sklearn.ensemble.ExtraTreesClassifier,0.75
4001,41156,sklearn.ensemble.GradientBoostingClassifier,0.375
4002,41156,sklearn.ensemble.RandomForestClassifier,0.625
4003,41156,sklearn.linear_model.LogisticRegression,0.4375
4004,41156,sklearn.linear_model.PassiveAggressiveClassifier,0.9375
4005,41156,sklearn.linear_model.Perceptron,0.8125
4006,41156,sklearn.linear_model.RidgeClassifier,0.3125
4007,41156,sklearn.linear_model.SGDClassifier,1.0
4008,41156,sklearn.naive_bayes.BernoulliNB,0.875
4009,41156,sklearn.naive_bayes.MultinomialNB,0.8125
4010,41156,sklearn.neighbors.KNeighborsClassifier,0.75
4011,41156,sklearn.neural_network.MLPClassifier,0.625
4012,41156,sklearn.tree.DecisionTreeClassifier,0.6875
4013,41156,sklearn.tree.ExtraTreeClassifier,0.75
4014,41157,SVC_linear,0.8333333333333334
