,openmlid,learner,max_violation
3395,4134,sklearn.neural_network.MLPClassifier,0.008266875000000118
3396,4134,sklearn.tree.DecisionTreeClassifier,0.007322531249999986
3397,4134,sklearn.tree.ExtraTreeClassifier,0.009787688888888979
3398,4135,SVC_linear,0.002231250000000018
3399,4135,SVC_poly,0.00013468749999998725
3400,4135,SVC_rbf,0.00022014911977904367
3401,4135,SVC_sigmoid,0.000671770542221034
3402,4135,sklearn.ensemble.ExtraTreesClassifier,0.0015762500000000151
3403,4135,sklearn.ensemble.GradientBoostingClassifier,0.003298187499999994
3404,4135,sklearn.ensemble.RandomForestClassifier,0.0003769375000000075
3405,4135,sklearn.linear_model.LogisticRegression,0.00026446408839776725
3406,4135,sklearn.linear_model.PassiveAggressiveClassifier,0.0015511111111111142
3407,4135,sklearn.linear_model.Perceptron,0.004524
3408,4135,sklearn.linear_model.RidgeClassifier,0.0017344999999999791
3409,4135,sklearn.linear_model.SGDClassifier,0.00931559999999998
3410,4135,sklearn.naive_bayes.BernoulliNB,3.3134765624998064e-05
3411,4135,sklearn.naive_bayes.MultinomialNB,0.0006974782608695773
3412,4135,sklearn.neighbors.KNeighborsClassifier,0.007785499999999987
3413,4135,sklearn.neural_network.MLPClassifier,0.00833782608695656
3414,4135,sklearn.tree.DecisionTreeClassifier,0.004966909090909077
3415,4135,sklearn.tree.ExtraTreeClassifier,0.03732963636363637
3416,4137,SVC_linear,0.01198425000000003
3417,4137,SVC_poly,0.01142375000000001
3418,4137,SVC_rbf,0.011423750000000052
3419,4137,SVC_sigmoid,0.011266125000000057
3420,4137,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.2616161249999998
3421,4137,sklearn.ensemble.GradientBoostingClassifier,0.01423151041666669
3422,4137,sklearn.linear_model.LogisticRegression,0.01142375000000001
3423,4137,sklearn.linear_model.PassiveAggressiveClassifier,0.012345250000000044
3424,4137,sklearn.linear_model.Perceptron,0.01736550000000002
3425,4137,sklearn.linear_model.SGDClassifier,0.01838387500000002
3426,4534,SVC_linear,0.004866133333333272
3427,4534,SVC_poly,0.0022362499999999674
3428,4534,SVC_rbf,0.0002191513671875034
3429,4534,SVC_sigmoid,0.02475050000000001
3430,4534,sklearn.ensemble.ExtraTreesClassifier,0.00041799999999991844
3431,4534,sklearn.ensemble.GradientBoostingClassifier,0.008501272727272746
3432,4534,sklearn.ensemble.RandomForestClassifier,0.0002249944751381086
3433,4534,sklearn.linear_model.LogisticRegression,0.00041248888888889557
3434,4534,sklearn.linear_model.PassiveAggressiveClassifier,0.009165300781250024
3435,4534,sklearn.linear_model.Perceptron,0.014280000000000043
3436,4534,sklearn.linear_model.RidgeClassifier,0.009539499999999979
3437,4534,sklearn.linear_model.SGDClassifier,0.006228749999999894
3438,4534,sklearn.naive_bayes.BernoulliNB,0.007459249999999973
3439,4534,sklearn.naive_bayes.MultinomialNB,0.0023817499999999603
3440,4534,sklearn.neighbors.KNeighborsClassifier,0.0008562029685881753
3441,4534,sklearn.neural_network.MLPClassifier,0.006561999999999957
3442,4534,sklearn.tree.DecisionTreeClassifier,0.005138044444444434
3443,4534,sklearn.tree.ExtraTreeClassifier,0.026380875000000054
3444,4538,SVC_linear,0.06019939130434848
3445,4538,SVC_poly,0.020131304347826395
3446,4538,SVC_rbf,0.0035115000000001118
3447,4538,SVC_sigmoid,0.0061523636363636225
3448,4538,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.029132363636363734
3449,4538,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.18369574999999994
3450,4538,sklearn.ensemble.ExtraTreesClassifier,0.004774875000000067
3451,4538,sklearn.ensemble.GradientBoostingClassifier,0.004506625000000208
3452,4538,sklearn.ensemble.RandomForestClassifier,0.0006177500000001945
3453,4538,sklearn.linear_model.LogisticRegression,0.0617905217391308
3454,4538,sklearn.linear_model.PassiveAggressiveClassifier,0.028772281250000198
3455,4538,sklearn.linear_model.Perceptron,0.056363749999999824
3456,4538,sklearn.linear_model.RidgeClassifier,0.05876765217391322
3457,4538,sklearn.linear_model.SGDClassifier,0.064695375
3458,4538,sklearn.naive_bayes.BernoulliNB,0.003913454545454442
3459,4538,sklearn.neighbors.KNeighborsClassifier,0.0018223749999999317
3460,4538,sklearn.neural_network.MLPClassifier,0.030166000000000137
3461,4538,sklearn.tree.DecisionTreeClassifier,0.0063003125000000715
3462,4538,sklearn.tree.ExtraTreeClassifier,0.012958625000000112
3463,4541,SVC_linear,0.0021671874999998897
3464,4541,SVC_poly,0.0010095652173915393
3465,4541,SVC_rbf,0.003077734375000196
3466,4541,SVC_sigmoid,0.007896296386718626
3467,4541,sklearn.ensemble.ExtraTreesClassifier,0.026881666666666693
3468,4541,sklearn.ensemble.GradientBoostingClassifier,0.01328545454545449
3469,4541,sklearn.ensemble.RandomForestClassifier,0.003649218749999794
3470,4541,sklearn.linear_model.LogisticRegression,0.001530312500000186
3471,4541,sklearn.linear_model.PassiveAggressiveClassifier,0.03650753515624994
3472,4541,sklearn.linear_model.Perceptron,0.02927965820312517
3473,4541,sklearn.linear_model.RidgeClassifier,0.0036639999999998896
3474,4541,sklearn.linear_model.SGDClassifier,0.019629749999999946
3475,4541,sklearn.naive_bayes.BernoulliNB,0.027709500000000165
3476,4541,sklearn.naive_bayes.MultinomialNB,0.024911499999999753
3477,4541,sklearn.neighbors.KNeighborsClassifier,0.014114062500000246
3478,4541,sklearn.neural_network.MLPClassifier,0.017168115942029494
3479,4541,sklearn.tree.DecisionTreeClassifier,0.007687375000000052
3480,4541,sklearn.tree.ExtraTreeClassifier,0.004502545454545426
3481,23512,SVC_linear,0.0033080000000000886
3482,23512,SVC_poly,0.07675850104294035
3483,23512,SVC_rbf,0.020868836669921675
3484,23512,SVC_sigmoid,0.018561249999999863
3485,23512,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.00726581818181804
3486,23512,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.008758250000000078
3487,23512,sklearn.ensemble.ExtraTreesClassifier,0.0037897500000002027
3488,23512,sklearn.ensemble.RandomForestClassifier,0.009659166666666774
3489,23512,sklearn.linear_model.LogisticRegression,0.0037050000000002914
3490,23512,sklearn.linear_model.PassiveAggressiveClassifier,0.013123205801104765
3491,23512,sklearn.linear_model.Perceptron,0.017274666992187215
3492,23512,sklearn.linear_model.RidgeClassifier,0.0037864999999999704
3493,23512,sklearn.linear_model.SGDClassifier,0.00598156521739146
3494,23512,sklearn.naive_bayes.BernoulliNB,0.005201000000000122
3495,23512,sklearn.neighbors.KNeighborsClassifier,0.016705679030105225
3496,23512,sklearn.neural_network.MLPClassifier,0.005265000000000075
3497,23512,sklearn.tree.DecisionTreeClassifier,0.007273249999999953
3498,23512,sklearn.tree.ExtraTreeClassifier,0.00757375000000049
3499,23517,SVC_linear,0.0022430055248620073
3500,23517,SVC_poly,0.04685684084144176
3501,23517,SVC_rbf,0.04970313903808565
3502,23517,SVC_sigmoid,0.021023093825120243
3503,23517,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.002409499999999898
3504,23517,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.002908875000000033
3505,23517,sklearn.ensemble.ExtraTreesClassifier,0.0011639337016575713
3506,23517,sklearn.ensemble.GradientBoostingClassifier,0.006238854166667085
3507,23517,sklearn.ensemble.RandomForestClassifier,0.003738451171874879
3508,23517,sklearn.linear_model.LogisticRegression,0.0026232486187842685
3509,23517,sklearn.linear_model.PassiveAggressiveClassifier,0.002431116022099722
3510,23517,sklearn.linear_model.Perceptron,0.0037577016574583677
3511,23517,sklearn.linear_model.RidgeClassifier,0.0034810909090910447
3512,23517,sklearn.linear_model.SGDClassifier,0.004563403314917391
3513,23517,sklearn.naive_bayes.BernoulliNB,0.006613066666667
3514,23517,sklearn.naive_bayes.MultinomialNB,0.0020592500000000125
3515,23517,sklearn.neighbors.KNeighborsClassifier,0.009109085069661738
3516,23517,sklearn.neural_network.MLPClassifier,0.0033364196203006236
3517,23517,sklearn.tree.DecisionTreeClassifier,0.0018758563535909434
3518,23517,sklearn.tree.ExtraTreeClassifier,0.003861657458563761
3519,40498,SVC_linear,0.0433668066298345
3520,40498,SVC_poly,0.005287636363636494
3521,40498,SVC_rbf,0.01492309090909072
3522,40498,SVC_sigmoid,0.028029104972375873
3523,40498,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.00423482872928177
3524,40498,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.16495072489082968
3525,40498,sklearn.ensemble.ExtraTreesClassifier,0.0023162651933699707
3526,40498,sklearn.ensemble.GradientBoostingClassifier,0.0052437500000002135
3527,40498,sklearn.ensemble.RandomForestClassifier,0.0027301777777776204
3528,40498,sklearn.linear_model.LogisticRegression,0.011917250000000101
3529,40498,sklearn.linear_model.PassiveAggressiveClassifier,0.016819187500000332
3530,40498,sklearn.linear_model.Perceptron,0.07063763636363618
3531,40498,sklearn.linear_model.RidgeClassifier,0.007892249999999934
3532,40498,sklearn.linear_model.SGDClassifier,0.04313918750000023
3533,40498,sklearn.naive_bayes.BernoulliNB,0.012548260869565508
3534,40498,sklearn.naive_bayes.MultinomialNB,0.0021389333333333704
3535,40498,sklearn.neighbors.KNeighborsClassifier,0.004321624999999996
3536,40498,sklearn.neural_network.MLPClassifier,0.01746968888888878
3537,40498,sklearn.tree.DecisionTreeClassifier,0.007097478260869816
3538,40498,sklearn.tree.ExtraTreeClassifier,0.009778500000000023
3539,40664,SVC_linear,0.003594222222222193
3540,40664,SVC_poly,0.006721272727272742
3541,40664,SVC_rbf,0.005340727272727219
3542,40664,SVC_sigmoid,0.007629333333333377
3543,40664,sklearn.ensemble.ExtraTreesClassifier,0.0009962608695651964
3544,40664,sklearn.ensemble.GradientBoostingClassifier,0.00693399999999994
3545,40664,sklearn.ensemble.RandomForestClassifier,0.006838260869565377
3546,40664,sklearn.linear_model.LogisticRegression,0.0014178124999999486
3547,40664,sklearn.linear_model.PassiveAggressiveClassifier,0.004942187845303897
3548,40664,sklearn.linear_model.Perceptron,0.004233999999999988
3549,40664,sklearn.linear_model.RidgeClassifier,0.004331999999999947
3550,40664,sklearn.linear_model.SGDClassifier,0.00415718750000002
3551,40664,sklearn.naive_bayes.BernoulliNB,0.003789187500000152
3552,40664,sklearn.naive_bayes.MultinomialNB,0.0032345624999999822
3553,40664,sklearn.neighbors.KNeighborsClassifier,0.006895593749999901
3554,40664,sklearn.neural_network.MLPClassifier,0.003568173913043482
3555,40664,sklearn.tree.DecisionTreeClassifier,0.004894499999999968
3556,40664,sklearn.tree.ExtraTreeClassifier,0.008948545454545376
3557,40668,SVC_linear,0.0058753750000000715
3558,40668,SVC_poly,0.007369725937772631
3559,40668,SVC_rbf,0.010219182636849261
3560,40668,SVC_sigmoid,0.014455236816406147
3561,40668,sklearn.ensemble.ExtraTreesClassifier,0.009226181818181911
3562,40668,sklearn.ensemble.GradientBoostingClassifier,0.014694999999999903
3563,40668,sklearn.ensemble.RandomForestClassifier,0.005252727272727131
3564,40668,sklearn.linear_model.LogisticRegression,0.005011636363636496
3565,40668,sklearn.linear_model.PassiveAggressiveClassifier,0.030598821289062605
3566,40668,sklearn.linear_model.Perceptron,0.027180707031249973
3567,40668,sklearn.linear_model.RidgeClassifier,0.003721250000000065
3568,40668,sklearn.linear_model.SGDClassifier,0.017114749999999956
3569,40668,sklearn.naive_bayes.BernoulliNB,0.006460500000000036
3570,40668,sklearn.naive_bayes.MultinomialNB,0.003767999999999938
3571,40668,sklearn.neighbors.KNeighborsClassifier,0.022687852894176186
3572,40668,sklearn.neural_network.MLPClassifier,0.006127999999999911
3573,40668,sklearn.tree.DecisionTreeClassifier,0.006567437499999995
3574,40668,sklearn.tree.ExtraTreeClassifier,0.00974575000000022
3575,40670,SVC_linear,0.002559312499999994
3576,40670,SVC_poly,0.005764727272727421
3577,40670,SVC_rbf,0.024188782608695836
3578,40670,SVC_sigmoid,0.06351721739130478
3579,40670,sklearn.ensemble.ExtraTreesClassifier,0.0065903636363636164
3580,40670,sklearn.ensemble.GradientBoostingClassifier,0.006585874999999963
3581,40670,sklearn.ensemble.RandomForestClassifier,0.006517999999999968
3582,40670,sklearn.linear_model.LogisticRegression,0.0015906961325966584
3583,40670,sklearn.linear_model.PassiveAggressiveClassifier,0.002613392265193304
3584,40670,sklearn.linear_model.Perceptron,0.008482125000000007
3585,40670,sklearn.linear_model.RidgeClassifier,0.037179562499999874
3586,40670,sklearn.linear_model.SGDClassifier,0.018754750000000098
3587,40670,sklearn.naive_bayes.BernoulliNB,0.0008322500000000344
3588,40670,sklearn.naive_bayes.MultinomialNB,0.000511812500000014
3589,40670,sklearn.neighbors.KNeighborsClassifier,0.0034348695652176575
3590,40670,sklearn.neural_network.MLPClassifier,0.002953625000000029
3591,40670,sklearn.tree.DecisionTreeClassifier,0.024239499999999914
3592,40670,sklearn.tree.ExtraTreeClassifier,0.03162149999999975
3593,40672,SVC_linear,0.003486500000000059
3594,40672,SVC_poly,0.004581759766758231
3595,40672,SVC_rbf,0.016427109149169783
3596,40672,SVC_sigmoid,0.016267857142857056
3597,40672,sklearn.ensemble.ExtraTreesClassifier,0.0035512500000000613
3598,40672,sklearn.ensemble.GradientBoostingClassifier,0.0015510000000001911
3599,40672,sklearn.linear_model.LogisticRegression,0.0011741436464087485
3600,40672,sklearn.linear_model.PassiveAggressiveClassifier,0.0177028066298342
3601,40672,sklearn.linear_model.Perceptron,0.04261018181818188
3602,40672,sklearn.linear_model.RidgeClassifier,0.0024149090909091897
3603,40672,sklearn.linear_model.SGDClassifier,0.0158485000000001
3604,40672,sklearn.naive_bayes.BernoulliNB,0.0010865856353590164
3605,40672,sklearn.naive_bayes.MultinomialNB,0.0018524999999998681
3606,40672,sklearn.neighbors.KNeighborsClassifier,0.008176750488281287
3607,40672,sklearn.neural_network.MLPClassifier,0.010673002929687259
3608,40672,sklearn.tree.DecisionTreeClassifier,0.0064665454545453915
3609,40672,sklearn.tree.ExtraTreeClassifier,0.01619600000000021
3610,40677,SVC_linear,0.001499822222222169
3611,40677,SVC_poly,0.005445038674033231
3612,40677,SVC_rbf,0.015424749999999765
3613,40677,SVC_sigmoid,0.019461249999999874
3614,40677,sklearn.ensemble.ExtraTreesClassifier,0.0010788729281765996
3615,40677,sklearn.ensemble.GradientBoostingClassifier,0.01066909090909074
3616,40677,sklearn.ensemble.RandomForestClassifier,0.003090909090909144
3617,40677,sklearn.linear_model.LogisticRegression,0.007011454545454376
3618,40677,sklearn.linear_model.PassiveAggressiveClassifier,0.008664783216783156
3619,40677,sklearn.linear_model.Perceptron,0.01961962500000014
3620,40677,sklearn.linear_model.RidgeClassifier,0.004944363636363525
3621,40677,sklearn.linear_model.SGDClassifier,0.007016625000000165
3622,40677,sklearn.naive_bayes.BernoulliNB,0.0035350909090908766
3623,40677,sklearn.naive_bayes.MultinomialNB,0.0026965454545454515
3624,40677,sklearn.neighbors.KNeighborsClassifier,0.008312000000000208
3625,40677,sklearn.neural_network.MLPClassifier,0.002772363636363573
3626,40677,sklearn.tree.DecisionTreeClassifier,0.005911531250000213
3627,40677,sklearn.tree.ExtraTreeClassifier,0.04495836363636396
3628,40685,SVC_linear,0.030457502762430907
3629,40685,SVC_poly,0.026710122282608703
3630,40685,SVC_rbf,0.016474437499999953
3631,40685,SVC_sigmoid,0.007003270718232063
3632,40685,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.0016655027624309302
3633,40685,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.09839849171270723
3634,40685,sklearn.ensemble.ExtraTreesClassifier,0.00337937499999999
3635,40685,sklearn.ensemble.GradientBoostingClassifier,0.01506200000000002
3636,40685,sklearn.ensemble.RandomForestClassifier,0.0024462500000000005
3637,40685,sklearn.linear_model.LogisticRegression,0.0013818181818182063
3638,40685,sklearn.linear_model.PassiveAggressiveClassifier,0.032653388671875005
3639,40685,sklearn.linear_model.Perceptron,0.08606072727272723
3640,40685,sklearn.linear_model.RidgeClassifier,0.006359292817679496
3641,40685,sklearn.linear_model.SGDClassifier,0.01909475000000005
3642,40685,sklearn.naive_bayes.BernoulliNB,0.002054782608695793
3643,40685,sklearn.neighbors.KNeighborsClassifier,0.011567999999999912
3644,40685,sklearn.neural_network.MLPClassifier,0.035890250000000026
3645,40685,sklearn.tree.DecisionTreeClassifier,0.005761999999999934
3646,40685,sklearn.tree.ExtraTreeClassifier,0.022526545454545424
3647,40687,SVC_linear,0.0022604687500000775
3648,40687,SVC_poly,0.004817999999999989
3649,40687,SVC_rbf,0.020797999999999983
3650,40687,SVC_sigmoid,0.03999525000000004
3651,40687,sklearn.ensemble.ExtraTreesClassifier,0.007199343750000031
3652,40687,sklearn.ensemble.GradientBoostingClassifier,0.005447822222222121
3653,40687,sklearn.ensemble.RandomForestClassifier,0.001973781249999973
3654,40687,sklearn.linear_model.LogisticRegression,0.005365155555555501
3655,40687,sklearn.linear_model.PassiveAggressiveClassifier,0.006352281250000091
3656,40687,sklearn.linear_model.Perceptron,0.018165293413173522
3657,40687,sklearn.linear_model.RidgeClassifier,0.00219796874999989
3658,40687,sklearn.linear_model.SGDClassifier,0.014968093750000022
3659,40687,sklearn.naive_bayes.BernoulliNB,0.015367090909090997
3660,40687,sklearn.naive_bayes.MultinomialNB,0.019833636363636387
3661,40687,sklearn.neighbors.KNeighborsClassifier,0.008906750000000074
3662,40687,sklearn.neural_network.MLPClassifier,0.0023523535911602056
3663,40687,sklearn.tree.DecisionTreeClassifier,0.003565104972375721
3664,40687,sklearn.tree.ExtraTreeClassifier,0.011802828729281789
3665,40701,SVC_linear,0.06637737499999996
3666,40701,SVC_poly,0.016805454545454512
3667,40701,SVC_rbf,0.016805454545454512
3668,40701,SVC_sigmoid,0.016805454545454512
3669,40701,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.04071250828729284
3670,40701,sklearn.ensemble.GradientBoostingClassifier,0.007992727272727318
3671,40701,sklearn.linear_model.LogisticRegression,0.01397274999999995
3672,40701,sklearn.linear_model.PassiveAggressiveClassifier,0.08493925000000008
3673,40701,sklearn.linear_model.Perceptron,0.13616996875
3674,40701,sklearn.linear_model.SGDClassifier,0.09388872727272723
3675,40713,SVC_linear,0.005639875000000016
3676,40713,SVC_poly,0.004072250000000001
3677,40713,SVC_rbf,0.0034912500000000048
3678,40713,SVC_sigmoid,0.0034912500000000048
3679,40713,sklearn.ensemble.GradientBoostingClassifier,0.008507625000000019
3680,40713,sklearn.linear_model.LogisticRegression,0.0036072500000000046
3681,40713,sklearn.linear_model.PassiveAggressiveClassifier,0.05711734806629834
3682,40713,sklearn.linear_model.Perceptron,0.08037328124999994
3683,40713,sklearn.linear_model.SGDClassifier,0.0253268
3684,40900,SVC_linear,0.0062142500000000045
3685,40900,SVC_poly,0.002421812500000009
3686,40900,SVC_rbf,0.003997062499999997
3687,40900,SVC_sigmoid,0.003538124999999998
3688,40900,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.05019636363636365
3689,40900,sklearn.ensemble.GradientBoostingClassifier,0.003988750000000006
3690,40900,sklearn.linear_model.LogisticRegression,0.0023721249999999992
3691,40900,sklearn.linear_model.PassiveAggressiveClassifier,0.03919460773480661
3692,40900,sklearn.linear_model.Perceptron,0.03831949999999999
3693,40900,sklearn.linear_model.SGDClassifier,0.0037391249999999994
3694,40910,SVC_linear,0.004519375000000013
3695,40910,SVC_poly,0.0020928125000000096
3696,40910,SVC_rbf,0.0020928125000000096
3697,40910,SVC_sigmoid,0.0020928125000000096
3698,40910,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.2271272812499997
3699,40910,sklearn.ensemble.GradientBoostingClassifier,0.011376750000000005
3700,40910,sklearn.linear_model.LogisticRegression,0.0019540625000000027
3701,40910,sklearn.linear_model.PassiveAggressiveClassifier,0.0044374375000000126
3702,40910,sklearn.linear_model.Perceptron,0.01006545454545453
3703,40910,sklearn.linear_model.SGDClassifier,0.014021454545454545
3704,40971,SVC_linear,0.005883248618784642
3705,40971,SVC_poly,0.0034457321428567056
3706,40971,SVC_rbf,0.007878499999999677
3707,40971,SVC_sigmoid,0.0038130000000000663
3708,40971,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.017167374999999763
3709,40971,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.23041053571428582
3710,40971,sklearn.ensemble.ExtraTreesClassifier,0.003814844444444354
3711,40971,sklearn.ensemble.GradientBoostingClassifier,0.006849250000000029
3712,40971,sklearn.ensemble.RandomForestClassifier,0.0068846249999998665
3713,40971,sklearn.linear_model.LogisticRegression,0.004924022099447756
3714,40971,sklearn.linear_model.PassiveAggressiveClassifier,0.00599381249999964
3715,40971,sklearn.linear_model.Perceptron,0.015925333333332903
3716,40971,sklearn.linear_model.RidgeClassifier,0.002837968749999864
3717,40971,sklearn.linear_model.SGDClassifier,0.014568499999999762
3718,40971,sklearn.naive_bayes.BernoulliNB,0.00279053124999995
3719,40971,sklearn.naive_bayes.MultinomialNB,0.009065499999999616
3720,40971,sklearn.neighbors.KNeighborsClassifier,0.003046347826087037
3721,40971,sklearn.neural_network.MLPClassifier,0.0055299062499998275
3722,40971,sklearn.tree.DecisionTreeClassifier,0.007295593749999663
3723,40971,sklearn.tree.ExtraTreeClassifier,0.010959249999999754
3724,40975,SVC_linear,0.008932625000000083
3725,40975,SVC_poly,0.0028430624999999377
3726,40975,SVC_rbf,0.009320869565217549
3727,40975,SVC_sigmoid,0.008833937500000028
3728,40975,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.0022878222222221523
3729,40975,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.15015540625000046
3730,40975,sklearn.ensemble.ExtraTreesClassifier,0.007741217391304456
3731,40975,sklearn.ensemble.GradientBoostingClassifier,0.005228375000000118
3732,40975,sklearn.ensemble.RandomForestClassifier,0.003578521739130397
3733,40975,sklearn.linear_model.LogisticRegression,0.001979187500000118
3734,40975,sklearn.linear_model.PassiveAggressiveClassifier,0.006267750000000016
3735,40975,sklearn.linear_model.Perceptron,0.005724281249999935
3736,40975,sklearn.linear_model.RidgeClassifier,0.00493054545454541
3737,40975,sklearn.linear_model.SGDClassifier,0.005343688888888837
3738,40975,sklearn.naive_bayes.BernoulliNB,0.006728843749999963
3739,40975,sklearn.naive_bayes.MultinomialNB,0.003325312500000066
3740,40975,sklearn.neighbors.KNeighborsClassifier,0.008522562500000025
3741,40975,sklearn.neural_network.MLPClassifier,0.001571625000000021
3742,40975,sklearn.tree.DecisionTreeClassifier,0.00863924999999996
3743,40975,sklearn.tree.ExtraTreeClassifier,0.007664729281767951
3744,40978,SVC_linear,0.02008712499999997
3745,40978,SVC_poly,0.0023236875000000046
3746,40978,SVC_rbf,0.0023848749999999808
3747,40978,SVC_sigmoid,2.7755575615628914e-17
3748,40978,sklearn.ensemble.ExtraTreesClassifier,0.007452869565217443
3749,40978,sklearn.ensemble.GradientBoostingClassifier,0.0014639999999999653
3750,40978,sklearn.ensemble.RandomForestClassifier,0.0033570000000000128
3751,40978,sklearn.linear_model.LogisticRegression,0.0009227272727272695
3752,40978,sklearn.linear_model.PassiveAggressiveClassifier,0.08021446875000002
3753,40978,sklearn.linear_model.Perceptron,0.036025739130434845
3754,40978,sklearn.linear_model.RidgeClassifier,0.003118782608695733
3755,40978,sklearn.linear_model.SGDClassifier,0.053987999999999994
3756,40978,sklearn.naive_bayes.BernoulliNB,0.003971687499999987
3757,40978,sklearn.naive_bayes.MultinomialNB,0.0037472500000000075
3758,40978,sklearn.neighbors.KNeighborsClassifier,0.0006936363636363685
3759,40978,sklearn.neural_network.MLPClassifier,0.00677768749999999
3760,40978,sklearn.tree.DecisionTreeClassifier,0.01234713043478261
3761,40978,sklearn.tree.ExtraTreeClassifier,0.022199652173913065
3762,40981,SVC_linear,0.046929217391304345
3763,40981,SVC_poly,0.019603454545454535
3764,40981,SVC_rbf,0.004246181818181982
3765,40981,SVC_sigmoid,0.01985677551020365
3766,40981,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.04325599999999996
3767,40981,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.051360125000000034
3768,40981,sklearn.ensemble.ExtraTreesClassifier,0.009300434782608696
3769,40981,sklearn.ensemble.GradientBoostingClassifier,0.01148145454545449
3770,40981,sklearn.ensemble.RandomForestClassifier,0.009745913043478355
3771,40981,sklearn.linear_model.LogisticRegression,0.003983374999999956
3772,40981,sklearn.linear_model.PassiveAggressiveClassifier,0.03496862500000014
3773,40981,sklearn.linear_model.Perceptron,0.03535656249999991
3774,40981,sklearn.linear_model.RidgeClassifier,0.004138347826087102
3775,40981,sklearn.linear_model.SGDClassifier,0.04470140624999991
3776,40981,sklearn.naive_bayes.BernoulliNB,0.001221625000000004
3777,40981,sklearn.naive_bayes.MultinomialNB,0.011146181818181777
3778,40981,sklearn.neighbors.KNeighborsClassifier,0.009347304347826269
3779,40981,sklearn.neural_network.MLPClassifier,0.022628000000000037
3780,40981,sklearn.tree.DecisionTreeClassifier,0.014763687499999983
3781,40981,sklearn.tree.ExtraTreeClassifier,0.02153142857142845
3782,40982,SVC_linear,0.023699454545454413
3783,40982,SVC_poly,0.006963130434782805
3784,40982,SVC_rbf,0.016570249999999898
3785,40982,SVC_sigmoid,0.013833499999999943
3786,40982,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.08280018181818172
3787,40982,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.07592262222222229
3788,40982,sklearn.ensemble.ExtraTreesClassifier,0.01172275000000006
3789,40982,sklearn.ensemble.GradientBoostingClassifier,0.010965749999999663
3790,40982,sklearn.ensemble.RandomForestClassifier,0.013154750000000104
3791,40982,sklearn.linear_model.LogisticRegression,0.009243749999999884
3792,40982,sklearn.linear_model.PassiveAggressiveClassifier,0.031550869565217576
3793,40982,sklearn.linear_model.Perceptron,0.03545087499999988
3794,40982,sklearn.linear_model.RidgeClassifier,0.0021186077348066545
3795,40982,sklearn.linear_model.SGDClassifier,0.032059499999999796
3796,40982,sklearn.naive_bayes.BernoulliNB,0.02822374999999977
3797,40982,sklearn.neighbors.KNeighborsClassifier,0.016187250000000097
3798,40982,sklearn.neural_network.MLPClassifier,0.031051281250000007
3799,40982,sklearn.tree.DecisionTreeClassifier,0.004661625000000058
3800,40982,sklearn.tree.ExtraTreeClassifier,0.010157093749999957
3801,40983,SVC_linear,0.07222678125000004
3802,40983,SVC_poly,0.012455500000000008
3803,40983,SVC_rbf,0.012375000000000011
3804,40983,SVC_sigmoid,0.012375000000000011
3805,40983,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.006492869565217399
3806,40983,sklearn.ensemble.GradientBoostingClassifier,0.019002875000000016
3807,40983,sklearn.linear_model.LogisticRegression,0.012286500000000006
3808,40983,sklearn.linear_model.PassiveAggressiveClassifier,0.0637295625
3809,40983,sklearn.linear_model.Perceptron,0.07643600000000002
3810,40983,sklearn.linear_model.SGDClassifier,0.028548950276243157
3811,40984,SVC_linear,0.016287333333333542
3812,40984,SVC_poly,0.016258615518744413
3813,40984,SVC_rbf,0.007674607734806715
3814,40984,SVC_sigmoid,0.026679187499999868
3815,40984,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.002457016574585663
3816,40984,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.1365559999999998
3817,40984,sklearn.ensemble.ExtraTreesClassifier,0.0007474374999999894
3818,40984,sklearn.ensemble.GradientBoostingClassifier,0.0019421436464088643
3819,40984,sklearn.ensemble.RandomForestClassifier,0.005018099447513802
3820,40984,sklearn.linear_model.LogisticRegression,0.0019245082872927644
3821,40984,sklearn.linear_model.PassiveAggressiveClassifier,0.035433790055248604
