,openmlid,learner,violation,acceptance
3145,1487,SVC_poly,0.0,0.0
3146,1487,SVC_rbf,0.0,0.0
3147,1487,SVC_sigmoid,0.0,0.0
3148,1487,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.02130993645291742,0.004045509981385198
3149,1487,sklearn.ensemble.GradientBoostingClassifier,-0.0022263409735349725,0.013439272211720244
3150,1487,sklearn.linear_model.LogisticRegression,-0.0028446166394779765,0.005547419546196069
3151,1487,sklearn.linear_model.PassiveAggressiveClassifier,-0.022916270896656564,0.013022812183383988
3152,1487,sklearn.linear_model.Perceptron,-0.012558314388557368,0.007428107112410182
3153,1487,sklearn.linear_model.SGDClassifier,-0.026514364995469674,0.021815172069532526
3154,1488,SVC_linear,-0.0297808932169241,0.042525394560107524
3155,1488,SVC_poly,-0.012962218649517633,0.03634947749196149
3156,1488,SVC_rbf,-0.008499488752556234,0.025817995910020503
3157,1488,SVC_sigmoid,0.0,0.0
3158,1488,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,-0.05312728602779813,0.007863935625457213
3159,1488,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.02012810559006214,0.04059912008281582
3160,1488,sklearn.ensemble.ExtraTreesClassifier,0.0,0.0038602449143469077
3161,1488,sklearn.ensemble.GradientBoostingClassifier,-0.007812499999999998,0.021663930581613543
3162,1488,sklearn.ensemble.RandomForestClassifier,-0.006557254196642689,0.018794964028776992
3163,1488,sklearn.linear_model.LogisticRegression,-0.00307011525795829,0.015922292352725957
3164,1488,sklearn.linear_model.PassiveAggressiveClassifier,-0.008128337147215867,0.13637013729977135
3165,1488,sklearn.linear_model.Perceptron,-0.041792540073982684,0.06296881422112627
3166,1488,sklearn.linear_model.RidgeClassifier,-0.017337081891580102,0.03227724913494815
3167,1488,sklearn.linear_model.SGDClassifier,-0.008930484147386454,0.07152956298200526
3168,1488,sklearn.naive_bayes.BernoulliNB,0.0,0.0
3169,1488,sklearn.neighbors.KNeighborsClassifier,-0.03277886497064578,0.013341894977168964
3170,1488,sklearn.neural_network.MLPClassifier,-0.017041748206131715,0.03657045009784736
3171,1488,sklearn.tree.DecisionTreeClassifier,-0.011552132701421752,0.027103080568720406
3172,1488,sklearn.tree.ExtraTreeClassifier,-0.008036323328785823,0.013557298772169253
3173,1489,SVC_linear,-0.0007882675033837798,0.006617601821090218
3174,1489,SVC_poly,-0.0006763599537037046,0.005022063078703703
3175,1489,SVC_rbf,-0.0005606192129629622,0.0014136043595678967
3176,1489,SVC_sigmoid,-0.0009607120933087835,0.0019471301411909184
3177,1489,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,-0.001088588588588581,0.0068305484972151845
3178,1489,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.00038927191580069543,0.003630428990141219
3179,1489,sklearn.ensemble.ExtraTreesClassifier,-0.00030295876613157076,0.0011429807994963862
3180,1489,sklearn.ensemble.GradientBoostingClassifier,-0.0012088309808179543,0.0010927364347559784
3181,1489,sklearn.ensemble.RandomForestClassifier,-0.00028476935646053257,0.001152432126696835
3182,1489,sklearn.linear_model.LogisticRegression,-0.0009346200660754659,0.009207094418362032
3183,1489,sklearn.linear_model.PassiveAggressiveClassifier,-0.00932281631342325,0.028593984157568
3184,1489,sklearn.linear_model.Perceptron,-0.012221149721149717,0.020652470652470663
3185,1489,sklearn.linear_model.RidgeClassifier,-0.000893437296946069,0.00878669738318863
3186,1489,sklearn.linear_model.SGDClassifier,-0.0021080893462370855,0.005030319735391408
3187,1489,sklearn.naive_bayes.BernoulliNB,-0.0008166478661402568,0.007464396503102088
3188,1489,sklearn.neighbors.KNeighborsClassifier,-0.00042054181638836254,0.0013950538998097673
3189,1489,sklearn.neural_network.MLPClassifier,-0.0008442897654034569,0.0018343347809705213
3190,1489,sklearn.tree.DecisionTreeClassifier,-0.0009490778447448926,0.002764964352763669
3191,1489,sklearn.tree.ExtraTreeClassifier,-0.0008810737852429509,0.0025428247683796606
3192,1494,SVC_linear,-0.005352480417754561,0.0051053711301753246
3193,1494,SVC_poly,-0.0036894997974888624,0.00235260986229243
3194,1494,SVC_rbf,-0.005343470290089507,0.00013345195729536538
3195,1494,SVC_sigmoid,-0.002791636968401075,0.0016868614872891437
3196,1494,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,-0.007244156720659281,0.005160601378232459
3197,1494,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.01576072475353052,0.012899680255795366
3198,1494,sklearn.ensemble.ExtraTreesClassifier,-0.003814591959972385,0.002309782608695653
3199,1494,sklearn.ensemble.GradientBoostingClassifier,-0.0054989025059447505,0.0025821596244131454
3200,1494,sklearn.ensemble.RandomForestClassifier,-0.0024667245370370325,0.0038773148148148365
3201,1494,sklearn.linear_model.LogisticRegression,-0.001752112135176648,0.003365015360983096
3202,1494,sklearn.linear_model.PassiveAggressiveClassifier,-0.0031646874484578588,0.013138091703777019
3203,1494,sklearn.linear_model.Perceptron,-0.016581113577506478,0.013098871624121365
3204,1494,sklearn.linear_model.RidgeClassifier,-0.0015485869144405684,0.0032030342624854977
3205,1494,sklearn.linear_model.SGDClassifier,-0.00970425893265402,0.0036314422888496967
3206,1494,sklearn.naive_bayes.BernoulliNB,-0.0017527815881725082,0.004188258903622431
3207,1494,sklearn.neighbors.KNeighborsClassifier,-0.0018791910015141702,0.004153823274929723
3208,1494,sklearn.neural_network.MLPClassifier,-0.007824803149606312,0.005155605549306332
3209,1494,sklearn.tree.DecisionTreeClassifier,-0.003152118427769268,0.0029921424925253505
3210,1494,sklearn.tree.ExtraTreeClassifier,-0.0023564129668780798,0.003158400869156702
3211,1499,SVC_linear,-0.0055429469273743,0.02511784217877096
3212,1499,SVC_poly,-0.03806279620853081,0.017239336492891076
3213,1499,SVC_rbf,-0.00721280751768557,0.020373376623376627
3214,1499,SVC_sigmoid,-0.006246754932502588,0.05895638629283486
3215,1499,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,-0.009416587452471467,0.0060598859315589525
3216,1499,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.019547815945716727,0.008789890797285838
3217,1499,sklearn.ensemble.ExtraTreesClassifier,-0.016075288184438007,0.004818083573487061
3218,1499,sklearn.ensemble.GradientBoostingClassifier,-0.010630677847658958,0.003959934777544851
3219,1499,sklearn.ensemble.RandomForestClassifier,-0.015166018076826507,0.00582161687170474
3220,1499,sklearn.linear_model.LogisticRegression,-0.06368670886075949,0.035205696202531674
3221,1499,sklearn.linear_model.PassiveAggressiveClassifier,-0.01986382681564247,0.006744646182495349
3222,1499,sklearn.linear_model.Perceptron,-0.021625905797101497,0.007938305152979063
3223,1499,sklearn.linear_model.RidgeClassifier,-0.03105022831050235,0.003493150684931509
3224,1499,sklearn.linear_model.SGDClassifier,-0.00795694532993306,0.005556164328976741
3225,1499,sklearn.naive_bayes.BernoulliNB,-0.2500000000000004,0.052083333333333315
3226,1499,sklearn.naive_bayes.MultinomialNB,-0.015260130494505482,0.040068190737833645
3227,1499,sklearn.neighbors.KNeighborsClassifier,0.0,0.0211788582402235
3228,1499,sklearn.neural_network.MLPClassifier,-0.007300347222222222,0.0270000000000001
3229,1499,sklearn.tree.DecisionTreeClassifier,-0.008183720302375816,0.012576493880489594
3230,1499,sklearn.tree.ExtraTreeClassifier,-0.03248078770413074,0.02308177233429396
3231,1503,SVC_linear,-0.016666666666665893,0.017777777777777084
3232,1503,SVC_poly,-0.017809139784946377,0.017263104838709274
3233,1503,SVC_rbf,-0.026968864468864432,0.02532051282051336
3234,1503,SVC_sigmoid,-0.05002422480620158,0.012233527131782577
3235,1503,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,-0.0020904195011337986,0.0027990362811791056
3236,1503,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.004332729468599102,0.0012296881862099212
3237,1503,sklearn.ensemble.ExtraTreesClassifier,-0.0006785493619255092,0.00011219147344801905
3238,1503,sklearn.ensemble.GradientBoostingClassifier,-0.002254419731964635,0.002960596663815216
3239,1503,sklearn.ensemble.RandomForestClassifier,-0.0008427680956621274,8.427680956621444e-05
3240,1503,sklearn.linear_model.LogisticRegression,-0.0020833333333333034,0.0014962715855573144
3241,1503,sklearn.linear_model.PassiveAggressiveClassifier,-0.012007389162561203,0.006465517241379677
3242,1503,sklearn.linear_model.Perceptron,-0.027649769585253187,0.013037634408602389
3243,1503,sklearn.linear_model.RidgeClassifier,-0.01587906504065082,0.0068597560975609375
3244,1503,sklearn.linear_model.SGDClassifier,-0.01244212962963047,0.011718749999999513
3245,1503,sklearn.naive_bayes.BernoulliNB,-0.004604591836734684,0.004464285714285619
3246,1503,sklearn.neighbors.KNeighborsClassifier,-0.0009074741765737651,7.105502501136957e-05
3247,1503,sklearn.neural_network.MLPClassifier,-0.0008835565476190512,0.0013286564625850491
3248,1503,sklearn.tree.DecisionTreeClassifier,-0.0012245906267645305,0.00040113871635610686
3249,1503,sklearn.tree.ExtraTreeClassifier,-0.001331742374369094,0.0007694206714943946
3250,1509,SVC_linear,-0.011568257956448919,0.01658029731993303
3251,1509,SVC_poly,-0.0018018018018018014,0.009290540540540583
3252,1509,SVC_rbf,-0.0003795546558704656,0.015589856050382428
3253,1509,SVC_sigmoid,-0.004061486212489863,0.026592913625304197
3254,1509,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,-0.00026062959934586885,0.0007085588391802631
3255,1509,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.005171377029464814,0.001482167017438369
3256,1509,sklearn.ensemble.ExtraTreesClassifier,-0.00020095339930255996,0.00013850183303031193
3257,1509,sklearn.ensemble.GradientBoostingClassifier,-0.0003280767044445231,0.00027500710555299166
3258,1509,sklearn.ensemble.RandomForestClassifier,-0.0002273319625843389,0.0001189857129006961
3259,1509,sklearn.linear_model.LogisticRegression,-0.0019549284395198496,0.0010094108626830284
3260,1509,sklearn.linear_model.PassiveAggressiveClassifier,-0.013964371980676321,0.030721618357487848
3261,1509,sklearn.linear_model.Perceptron,-0.013316544566544583,0.053628663003663125
3262,1509,sklearn.linear_model.RidgeClassifier,-0.009783368273934334,0.004658746797111567
3263,1509,sklearn.linear_model.SGDClassifier,-0.019290123456790095,0.022114488702539094
3264,1509,sklearn.naive_bayes.BernoulliNB,-0.0013473195122526485,0.0003952116546939405
3265,1509,sklearn.neighbors.KNeighborsClassifier,-0.00023490762541857418,0.0003751796635008353
3266,1509,sklearn.neural_network.MLPClassifier,-0.0005848352244932015,0.0005052414559743558
3267,1509,sklearn.tree.DecisionTreeClassifier,-0.00018630722872047025,0.00015986208500183848
3268,1509,sklearn.tree.ExtraTreeClassifier,-0.00024088942322943066,0.0002254015919997706
3269,1515,SVC_linear,-0.001282376841036039,0.001439273017485317
3270,1515,SVC_poly,-0.004492753623188415,0.0
3271,1515,SVC_rbf,-0.006908265097236449,0.0005552712384851628
3272,1515,SVC_sigmoid,-0.006521582526509914,0.0004898570769940095
3273,1515,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,-0.0022767857142857125,0.0016268687707641691
3274,1515,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.08530405405405421,0.04966216216216329
3275,1515,sklearn.ensemble.ExtraTreesClassifier,-0.006391554702495186,0.0011812947129645796
3276,1515,sklearn.ensemble.GradientBoostingClassifier,-0.005858379354290541,0.0019196049277824946
3277,1515,sklearn.ensemble.RandomForestClassifier,-0.005153593260389356,0.002765791681649288
3278,1515,sklearn.linear_model.LogisticRegression,-0.003282086938607319,0.0009305040516412678
3279,1515,sklearn.linear_model.PassiveAggressiveClassifier,-0.001599766627771305,0.0014737456242707064
3280,1515,sklearn.linear_model.Perceptron,-0.0011220068415051282,0.002192702394526804
3281,1515,sklearn.linear_model.RidgeClassifier,-0.00040370224497842587,0.013458929587326593
3282,1515,sklearn.linear_model.SGDClassifier,-0.00250288413007426,0.0018494484101232954
3283,1515,sklearn.naive_bayes.BernoulliNB,-0.0050776114674902905,0.0009016393442622906
3284,1515,sklearn.naive_bayes.MultinomialNB,-0.0026064306906782445,0.0015206848626430605
3285,1515,sklearn.neighbors.KNeighborsClassifier,-0.003361084049242765,0.0007904525728456289
3286,1515,sklearn.neural_network.MLPClassifier,-0.003915276888381535,0.0016127460534008972
3287,1515,sklearn.tree.DecisionTreeClassifier,-0.00495197044334978,0.0006393678160919546
3288,1515,sklearn.tree.ExtraTreeClassifier,-0.00922435897435899,0.000903846153846157
3289,1566,SVC_linear,-0.0010364964941306217,0.0029076065547939903
3290,1566,SVC_poly,-0.0026841868823000957,0.007187780772686401
3291,1566,SVC_rbf,-0.03268263827270038,0.016614906832298045
3292,1566,SVC_sigmoid,-0.015624999999999943,0.016192244224422402
3293,1566,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,-0.00489622641509433,0.005909703504043128
3294,1566,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.005941889094063,0.016980023501762666
3295,1566,sklearn.ensemble.ExtraTreesClassifier,-0.010148421736602712,0.0012054991279368044
3296,1566,sklearn.ensemble.GradientBoostingClassifier,-0.008628341687552181,0.003322107351712586
3297,1566,sklearn.ensemble.RandomForestClassifier,-0.007736404220779204,0.0032087053571428514
3298,1566,sklearn.linear_model.LogisticRegression,-0.00018823472262702656,0.0023019959627362846
3299,1566,sklearn.linear_model.PassiveAggressiveClassifier,-0.00875658052165588,0.0026371939060381277
3300,1566,sklearn.linear_model.Perceptron,-0.007417222030717398,0.0011382569229001517
3301,1566,sklearn.linear_model.RidgeClassifier,-0.005797955974842774,0.017369300314465416
3302,1566,sklearn.linear_model.SGDClassifier,-0.0033425732878443353,0.001891426585797335
3303,1566,sklearn.naive_bayes.BernoulliNB,-0.03771645021645031,0.007121212121212184
3304,1566,sklearn.naive_bayes.MultinomialNB,-0.0036002635637501896,0.0005697120364615705
3305,1566,sklearn.neighbors.KNeighborsClassifier,-0.007583048189335619,0.0037362774451097946
3306,1566,sklearn.neural_network.MLPClassifier,-0.01185981943112815,0.014171860019175487
3307,1566,sklearn.tree.DecisionTreeClassifier,-0.0040059601822380235,0.0017638706858890685
3308,1566,sklearn.tree.ExtraTreeClassifier,-0.019209374102784962,0.004889821992535174
3309,1567,SVC_linear,-0.0162878787878787,0.01677489177489175
3310,1567,SVC_poly,-0.006490537531806627,0.005163605279898244
3311,1567,SVC_rbf,-0.004277669482347834,0.005370776478232628
3312,1567,SVC_sigmoid,-0.005606566499721753,0.005897726369345716
3313,1567,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,-0.00046440556088206696,0.0011984060402684558
3314,1567,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.004488870724067502,0.003473934647216552
3315,1567,sklearn.ensemble.ExtraTreesClassifier,-0.000293330134024476,0.00019425406439273416
3316,1567,sklearn.ensemble.GradientBoostingClassifier,-0.000566943596439606,0.0010658488528435758
3317,1567,sklearn.ensemble.RandomForestClassifier,-0.00025748981068158205,8.058485262642229e-05
3318,1567,sklearn.linear_model.LogisticRegression,-0.0011414366883116941,0.0006884856215213434
3319,1567,sklearn.linear_model.PassiveAggressiveClassifier,-0.013134253270087671,0.03922757654161272
3320,1567,sklearn.linear_model.Perceptron,-0.01433883455582722,0.010155613284433674
3321,1567,sklearn.linear_model.RidgeClassifier,-0.0018004115226337369,0.006987311385459604
3322,1567,sklearn.linear_model.SGDClassifier,-0.0131818753142282,0.012637213004860134
3323,1567,sklearn.naive_bayes.BernoulliNB,-0.007812499999999998,0.000520833333333334
3324,1567,sklearn.naive_bayes.MultinomialNB,-0.0010250102501024975,0.0008980677442643963
3325,1567,sklearn.neighbors.KNeighborsClassifier,-0.0006082229939946453,0.00033408927839278423
3326,1567,sklearn.neural_network.MLPClassifier,-0.0003059513990713602,0.00029827783103992693
3327,1567,sklearn.tree.DecisionTreeClassifier,-0.0005894590846047163,0.0003699168785637243
3328,1567,sklearn.tree.ExtraTreeClassifier,-0.0012291780137981103,0.0010562288186879655
3329,1575,SVC_linear,-0.0005634784034095572,0.0009738500487209638
3330,1575,SVC_poly,-0.0002519526329050135,0.0003671923314780477
3331,1575,SVC_rbf,-0.0003783868165282075,0.0004854974344355784
3332,1575,SVC_sigmoid,-0.0008551272886135255,0.0009909927273661784
3333,1575,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.005513146734520787,0.0022332078107960745
3334,1575,sklearn.ensemble.GradientBoostingClassifier,-0.0005770089285714285,0.0007339382763975168
3335,1575,sklearn.linear_model.LogisticRegression,-0.0005039052658100268,0.0003356605800214759
3336,1575,sklearn.linear_model.PassiveAggressiveClassifier,-0.0017200669576006532,0.0023939214050400018
3337,1575,sklearn.linear_model.Perceptron,-0.0030519264644929553,0.0020752740167633795
3338,1575,sklearn.linear_model.SGDClassifier,-0.0031271088402583633,0.0005525009579653719
3339,1575,sklearn.neighbors.KNeighborsClassifier,-0.0004926064081221614,0.0005600427482171117
3340,1590,SVC_linear,-0.0006420068027210929,0.0003734827264239033
3341,1590,SVC_poly,-0.00036418255826920973,0.0009758001561280222
3342,1590,SVC_rbf,-0.00047087071543593274,0.000993860708534624
3343,1590,SVC_sigmoid,-0.001067546583850933,0.0015905365769496192
3344,1590,sklearn.ensemble.ExtraTreesClassifier,-0.00026871019108279755,0.0004685841295116798
3345,1590,sklearn.ensemble.GradientBoostingClassifier,-0.0006868324901630113,0.0006226701872725652
3346,1590,sklearn.ensemble.RandomForestClassifier,-0.0003243399838774679,0.0011958068823055238
3347,1590,sklearn.linear_model.LogisticRegression,-0.00037856584603360724,0.0004896350881110589
3348,1590,sklearn.linear_model.PassiveAggressiveClassifier,-0.0020531567045593423,0.008361982031536493
3349,1590,sklearn.linear_model.Perceptron,-0.0028895607450653347,0.008743530933897908
3350,1590,sklearn.linear_model.RidgeClassifier,-0.00033897990267097496,0.0003782179872952181
3351,1590,sklearn.linear_model.SGDClassifier,-0.0013335082196572216,0.0009509443861490056
3352,1590,sklearn.naive_bayes.BernoulliNB,-0.001203068420049553,0.004041686824705705
3353,1590,sklearn.naive_bayes.MultinomialNB,-0.0007333572796934932,0.0019381585249042188
3354,1590,sklearn.neighbors.KNeighborsClassifier,-0.00018029331073993312,0.0011664851125635452
3355,1590,sklearn.neural_network.MLPClassifier,-0.0004890910033167449,0.0006081247408789396
3356,1590,sklearn.tree.DecisionTreeClassifier,-0.0012687880517503808,0.0005678034627092859
3357,1590,sklearn.tree.ExtraTreeClassifier,-0.0007969496260250508,0.0012846940614580523
3358,1592,SVC_linear,-0.00020699566022891873,0.000204021584650915
3359,1592,SVC_poly,-0.00033759938855807884,0.0003492839678658755
3360,1592,SVC_rbf,-0.00045450557689010016,0.0006139734722443016
3361,1592,SVC_sigmoid,-0.0010721623009758586,0.0001663030389351469
3362,1592,sklearn.ensemble.GradientBoostingClassifier,-0.0015340757089352401,0.023324638844301766
3363,1592,sklearn.linear_model.PassiveAggressiveClassifier,-0.0001858917328223394,0.00033397207774431964
3364,1592,sklearn.linear_model.Perceptron,-0.000191638644671505,0.00027626341995550126
3365,1592,sklearn.linear_model.RidgeClassifier,-0.000163846301123729,0.0001368454125490311
3366,1592,sklearn.linear_model.SGDClassifier,-0.000180400795982453,0.00026098162622290337
3367,1597,SVC_linear,-0.004447445130315501,0.0025368043307858116
3368,1597,SVC_poly,-0.007352941176470575,0.004901960784313731
3369,1597,SVC_rbf,-0.00409090909090909,0.002807486631016046
3370,1597,SVC_sigmoid,-0.004166666666666667,0.002412280701754387
3371,1597,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.001740190319548875,0.0012175324675324673
3372,1597,sklearn.ensemble.GradientBoostingClassifier,-0.001168831168831169,0.006727272727272738
3373,1597,sklearn.linear_model.LogisticRegression,-0.001705653021442494,0.001279239766081871
3374,1597,sklearn.linear_model.PassiveAggressiveClassifier,-0.004726890756302524,0.0020064398308342938
3375,1597,sklearn.linear_model.Perceptron,-0.002089783281733746,0.007548743181483114
3376,1597,sklearn.linear_model.SGDClassifier,-0.00345712560386474,0.0010244133885438237
3377,4134,SVC_linear,-0.0016529057859703024,0.0015586452078387636
3378,4134,SVC_poly,-0.0008934430071241098,0.000756936632920893
3379,4134,SVC_rbf,-0.0006912640684865887,0.0010484015804597745
3380,4134,SVC_sigmoid,-0.0012091144794575245,0.0011634091211275082
3381,4134,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,-0.006220337800111665,0.006680101898380811
3382,4134,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.006387606534090915,0.005886008522727275
3383,4134,sklearn.ensemble.ExtraTreesClassifier,-0.00047528517110266116,0.001980354879594426
3384,4134,sklearn.ensemble.GradientBoostingClassifier,-0.001591765646413878,0.0006892099385817984
3385,4134,sklearn.ensemble.RandomForestClassifier,-0.00023792048168789923,0.0016312325835987297
3386,4134,sklearn.linear_model.LogisticRegression,-0.0009589081826831599,0.001154654297494451
3387,4134,sklearn.linear_model.PassiveAggressiveClassifier,-0.0013513513513513532,0.0025705392892892915
3388,4134,sklearn.linear_model.Perceptron,-0.0008837926033357475,0.001971852086858435
3389,4134,sklearn.linear_model.RidgeClassifier,-0.0013934235074626806,0.0018355488184079623
3390,4134,sklearn.linear_model.SGDClassifier,-0.0018630797200878098,0.0009465474066959398
3391,4134,sklearn.naive_bayes.BernoulliNB,-0.0009188914862204756,0.0021504880249343917
3392,4134,sklearn.naive_bayes.MultinomialNB,-0.0018626014427412095,0.003476207066152963
3393,4134,sklearn.neighbors.KNeighborsClassifier,-0.0010610102549889124,0.001220378325942338
3394,4134,sklearn.neural_network.MLPClassifier,-0.001002230809438469,0.0009926635304659506
3395,4134,sklearn.tree.DecisionTreeClassifier,-0.0011584126598110085,0.0020714633129516376
3396,4134,sklearn.tree.ExtraTreeClassifier,-0.0014911770921386294,0.0028445512820512876
3397,4135,SVC_linear,-0.002702809343434346,0.0018601190476190512
3398,4135,SVC_poly,-0.0011319073083778922,4.437588484263715e-18
3399,4135,SVC_rbf,-0.0010914227015921907,0.0007511556240369744
3400,4135,SVC_sigmoid,-0.002107771260997036,0.001440092165898605
3401,4135,sklearn.ensemble.ExtraTreesClassifier,-0.0026791019438078285,0.0011790701128936445
3402,4135,sklearn.ensemble.GradientBoostingClassifier,-0.0042138712351478275,0.0023210831721470052
3403,4135,sklearn.ensemble.RandomForestClassifier,-0.001065340909090908,0.0005242153679653671
3404,4135,sklearn.linear_model.LogisticRegression,-0.0011418666079682964,0.0009870955315870648
3405,4135,sklearn.linear_model.PassiveAggressiveClassifier,-0.0023552029365982922,0.0011913151448035173
3406,4135,sklearn.linear_model.Perceptron,-0.0024079693891014674,0.0022751095864303444
3407,4135,sklearn.linear_model.RidgeClassifier,-0.002784624134989096,0.0016589250165892544
3408,4135,sklearn.linear_model.SGDClassifier,-0.0023713017343590607,0.0020185935791031356
3409,4135,sklearn.naive_bayes.BernoulliNB,-0.0003246753246753337,0.0049783549783549794
3410,4135,sklearn.naive_bayes.MultinomialNB,-0.000601250601250603,0.0018512189564821153
3411,4135,sklearn.neighbors.KNeighborsClassifier,-0.007828282828282839,0.003491791227640283
3412,4135,sklearn.neural_network.MLPClassifier,-0.0015575783989381692,0.0025467135948722378
3413,4135,sklearn.tree.DecisionTreeClassifier,-0.0013164520931861982,0.007879006831318987
3414,4135,sklearn.tree.ExtraTreeClassifier,-0.0008404179650453859,0.006701116041186841
3415,4137,SVC_linear,-0.007946457457133614,0.0008896797153024975
3416,4137,SVC_poly,0.0,0.0
3417,4137,SVC_rbf,0.0,0.0
3418,4137,SVC_sigmoid,-0.009865196078431357,0.0014297385620914867
3419,4137,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.020537028277094537,0.004043808472616405
3420,4137,sklearn.ensemble.GradientBoostingClassifier,-0.014940476190476207,0.0016014739229024957
3421,4137,sklearn.linear_model.LogisticRegression,-0.006180037313432814,1.423726305367942e-17
3422,4137,sklearn.linear_model.PassiveAggressiveClassifier,-0.007731588032220946,0.0007911392405063333
3423,4137,sklearn.linear_model.Perceptron,-0.015432344812925198,0.001888020833333333
3424,4137,sklearn.linear_model.SGDClassifier,-0.004064272211720221,0.0032856242686110423
3425,4534,SVC_linear,-0.001773086522462557,0.00048059781316852804
3426,4534,SVC_poly,-0.0021860986547085166,0.0004733956362814189
3427,4534,SVC_rbf,-6.756756756756777e-05,0.0008999072602013808
3428,4534,SVC_sigmoid,-0.00257195494994438,0.0017050194660734152
3429,4534,sklearn.ensemble.ExtraTreesClassifier,-0.0008951369545032566,0.0006236321130123362
3430,4534,sklearn.ensemble.GradientBoostingClassifier,-0.00095652688936271,0.0009082737572641003
3431,4534,sklearn.ensemble.RandomForestClassifier,-0.00035407505879945784,0.0006986124112108366
3432,4534,sklearn.linear_model.LogisticRegression,-6.468949044585967e-05,0.0005998982661004936
3433,4534,sklearn.linear_model.PassiveAggressiveClassifier,-0.0020626653439153424,0.0020156926406926417
3434,4534,sklearn.linear_model.Perceptron,-0.003469812002892271,0.001494034707158352
3435,4534,sklearn.linear_model.RidgeClassifier,-0.0035847299813780284,0.0006318169725990953
3436,4534,sklearn.linear_model.SGDClassifier,-0.0020010013351134818,0.0011365153538050738
3437,4534,sklearn.naive_bayes.BernoulliNB,-0.0024080511325409327,0.0007456828885400322
3438,4534,sklearn.naive_bayes.MultinomialNB,-0.0013754196195449398,0.0007381000200843544
3439,4534,sklearn.neighbors.KNeighborsClassifier,-0.00020491803278688514,0.000926012170889223
3440,4534,sklearn.neural_network.MLPClassifier,-0.0012646157693991136,0.0007833682918094852
3441,4534,sklearn.tree.DecisionTreeClassifier,-0.0005068271836564518,0.00139372822299652
3442,4534,sklearn.tree.ExtraTreeClassifier,-0.0010872367855608073,0.0010732703051138806
3443,4538,SVC_linear,-0.004672881240183013,0.0023774158300894615
3444,4538,SVC_poly,-0.0015822640822640776,0.0009028915278915272
3445,4538,SVC_rbf,-0.0017295255782097914,0.0007474579843000878
3446,4538,SVC_sigmoid,-0.002789247580914254,0.002810101768435072
3447,4538,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,-0.003239832079380655,0.0017991494929669612
3448,4538,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.0025370242480049123,0.002495140167792114
3449,4538,sklearn.ensemble.ExtraTreesClassifier,-0.0012753118508891776,8.625884456884985e-05
3450,4538,sklearn.ensemble.GradientBoostingClassifier,-0.001048099849257346,0.0006094280071130093
3451,4538,sklearn.ensemble.RandomForestClassifier,-0.0011524458495576282,0.0007345586396599152
3452,4538,sklearn.linear_model.LogisticRegression,-0.005036781704379992,0.00237131579128971
3453,4538,sklearn.linear_model.PassiveAggressiveClassifier,-0.005881845176438103,0.00244609315654996
3454,4538,sklearn.linear_model.Perceptron,-0.009188756063756066,0.004402539558789558
3455,4538,sklearn.linear_model.RidgeClassifier,-0.006595288881501803,0.002136695635823029
3456,4538,sklearn.linear_model.SGDClassifier,-0.004978352685255807,0.005610468401276951
3457,4538,sklearn.naive_bayes.BernoulliNB,-0.0018748421441200135,0.0015006243586414914
3458,4538,sklearn.neighbors.KNeighborsClassifier,-0.0013037462750106394,0.0005757769263516569
3459,4538,sklearn.neural_network.MLPClassifier,-0.0028552346627463976,0.0015887506106598416
3460,4538,sklearn.tree.DecisionTreeClassifier,-0.0019623708415873733,0.0008191270704872287
3461,4538,sklearn.tree.ExtraTreeClassifier,-0.002204722468697617,0.004371549344375432
3462,4541,SVC_linear,-0.00033605170141385183,0.0004580537582874071
3463,4541,SVC_poly,-0.0006911869225302035,0.000669380370872908
3464,4541,SVC_rbf,-0.0010364583333333306,0.0008593749999999946
3465,4541,SVC_sigmoid,-0.0010588592233009746,0.0010128827483196412
